lead_source,industry,employment_status,location,annual_income,number_of_courses_viewed,interaction_count,lead_score,converted
organic_search,technology,unemployed,north_america,77332,1,3,0.49,1
social_media,technology,employed,europe,64799,1,2,0.34,1
organic_search,retail,employed,europe,42534,1,4,0.42,1
organic_search,technology,self_employed,,80136,1,3,0.51,1
social_media,finance,employed,europe,91277,2,3,0.45,1
social_media,technology,unemployed,europe,55822,3,6,0.6,1
social_media,healthcare,self_employed,asia,61216,3,7,0.67,1
paid_ads,finance,student,north_america,,1,5,0.53,0
referral,manufacturing,unemployed,north_america,,2,5,0.6,1
referral,technology,employed,south_america,87850,2,8,0.69,1
organic_search,technology,self_employed,europe,88610,3,7,0.77,1
organic_search,healthcare,unemployed,africa,26147,3,7,0.67,1
social_media,education,student,north_america,12000,3,5,0.59,0
events,finance,,asia,66576,1,4,0.48,1
paid_ads,technology,student,north_america,52981,1,0,0.26,0
referral,retail,unemployed,europe,31134,4,8,0.9,1
organic_search,retail,employed,europe,42517,1,5,0.52,1
events,retail,employed,north_america,52169,2,3,0.36,1
events,retail,unemployed,north_america,,1,3,0.34,0
social_media,technology,unemployed,europe,46983,1,1,0.28,1
social_media,technology,employed,asia,87119,4,5,0.66,1
social_media,healthcare,employed,europe,62169,0,3,0.32,1
paid_ads,healthcare,employed,europe,63340,2,4,0.45,0
referral,retail,employed,south_america,38487,3,8,0.76,1
paid_ads,technology,unemployed,asia,41868,0,0,0.1,0
social_media,finance,self_employed,north_america,75634,1,0,0.19,0
events,technology,,europe,87588,2,2,0.22,0
social_media,manufacturing,employed,europe,53348,2,6,0.57,1
organic_search,,student,north_america,72740,3,7,0.65,1
social_media,retail,employed,africa,47315,2,2,0.31,0
referral,technology,unemployed,europe,49201,1,4,0.51,0
organic_search,finance,unemployed,north_america,49347,2,2,0.33,1
paid_ads,,student,asia,,2,5,0.42,0
social_media,manufacturing,student,north_america,22653,3,7,0.68,1
social_media,manufacturing,employed,africa,45341,2,2,0.35,1
referral,retail,employed,europe,42154,4,9,0.85,1
events,healthcare,employed,north_america,76073,5,7,0.64,1
social_media,technology,self_employed,,75077,1,3,0.47,0
paid_ads,finance,,south_america,38591,0,1,0.14,0
social_media,education,self_employed,africa,32899,1,1,0.27,0
organic_search,education,student,north_america,30641,4,9,0.89,1
social_media,manufacturing,unemployed,asia,40373,1,2,0.24,0
events,finance,unemployed,asia,48758,1,2,0.26,0
events,technology,employed,asia,78878,2,6,0.59,1
organic_search,retail,employed,north_america,49349,2,6,0.55,1
social_media,,self_employed,europe,53375,2,6,0.6,0
social_media,manufacturing,student,north_america,21837,1,3,0.31,0
organic_search,technology,self_employed,north_america,79547,2,7,0.71,1
social_media,manufacturing,student,europe,31758,4,6,0.64,0
social_media,technology,employed,europe,82856,1,3,0.32,1
social_media,technology,self_employed,asia,78092,2,6,0.67,0
paid_ads,finance,self_employed,south_america,66293,3,6,0.6,0
,finance,employed,,76300,0,3,0.42,0
events,technology,employed,asia,83102,0,5,0.42,1
paid_ads,retail,employed,north_america,44752,1,0,0.09,1
social_media,,employed,africa,32209,2,5,0.56,1
referral,retail,employed,south_america,38305,3,4,0.64,1
social_media,technology,self_employed,asia,86005,2,7,0.66,1
referral,technology,employed,asia,66960,4,7,0.72,1
social_media,retail,self_employed,north_america,35183,1,6,0.5,1
social_media,technology,student,north_america,53759,1,5,0.48,0
social_media,healthcare,employed,africa,58686,5,9,0.85,1
social_media,technology,self_employed,north_america,81103,3,8,0.76,1
paid_ads,manufacturing,student,,,3,4,0.48,1
events,finance,self_employed,europe,66731,2,2,0.29,0
referral,healthcare,student,south_america,,2,6,0.72,1
social_media,technology,student,south_america,,2,2,0.42,1
events,technology,self_employed,north_america,77918,0,0,0.24,0
organic_search,technology,employed,europe,74425,0,2,0.41,1
organic_search,finance,,north_america,56541,0,1,0.27,1
events,education,student,asia,12000,1,5,0.4,1
events,finance,employed,north_america,69618,0,0,,0
organic_search,technology,self_employed,south_america,69010,3,7,0.7,1
social_media,technology,employed,asia,70419,2,3,0.52,1
organic_search,healthcare,self_employed,south_america,59324,1,0,0.22,0
referral,retail,employed,asia,34802,1,3,0.42,1
social_media,finance,student,asia,19893,1,2,0.26,1
paid_ads,education,student,asia,12000,3,6,0.48,0
organic_search,retail,employed,africa,47808,3,5,0.54,0
organic_search,technology,student,south_america,50322,2,2,0.35,0
paid_ads,technology,unemployed,europe,52530,2,7,0.63,0
referral,technology,unemployed,europe,64137,4,8,0.84,1
organic_search,technology,employed,europe,76847,3,9,0.93,1
paid_ads,finance,unemployed,europe,42919,1,5,0.54,0
referral,technology,employed,europe,65570,4,9,0.84,1
events,,employed,north_america,70627,2,4,0.55,1
social_media,healthcare,unemployed,asia,36890,1,3,0.37,0
referral,manufacturing,student,asia,,2,3,0.38,1
paid_ads,technology,employed,europe,88423,2,4,0.38,0
social_media,technology,unemployed,africa,,2,3,0.28,1
organic_search,technology,employed,north_america,90575,4,8,0.74,1
organic_search,technology,employed,asia,73184,3,4,0.5,1
referral,manufacturing,,europe,58671,3,6,0.61,1
organic_search,education,self_employed,north_america,49817,4,7,0.64,1
referral,,,,33967,0,2,0.27,1
paid_ads,,employed,asia,78109,1,3,0.28,0
referral,healthcare,employed,north_america,63969,3,4,0.58,0
social_media,manufacturing,employed,africa,42998,4,5,0.59,1
organic_search,healthcare,student,africa,16287,1,3,0.23,0
paid_ads,healthcare,student,europe,43823,1,5,0.46,1
events,,self_employed,north_america,79968,3,3,0.53,1
paid_ads,manufacturing,,north_america,66121,1,1,0.2,0
organic_search,technology,employed,europe,67940,1,6,0.57,1
referral,technology,student,north_america,,0,1,0.3,1
events,education,self_employed,north_america,45644,3,3,0.43,1
paid_ads,retail,employed,europe,41991,1,4,0.47,1
social_media,technology,student,north_america,44850,0,1,0.23,0
organic_search,retail,employed,europe,37816,3,5,0.54,1
paid_ads,manufacturing,employed,asia,48407,1,3,0.32,0
paid_ads,education,employed,europe,54028,4,5,0.54,1
organic_search,finance,employed,south_america,77821,3,5,0.54,0
referral,technology,student,asia,,2,4,0.47,1
social_media,healthcare,self_employed,europe,61452,2,5,0.52,0
events,retail,self_employed,north_america,54077,2,7,0.62,1
referral,education,student,north_america,,4,8,0.76,1
paid_ads,manufacturing,unemployed,north_america,39776,2,6,0.56,1
paid_ads,healthcare,employed,south_america,56377,1,5,0.52,0
organic_search,finance,employed,asia,59781,2,4,0.55,1
social_media,finance,employed,asia,84387,3,6,0.64,1
social_media,,self_employed,asia,50127,3,6,0.6,0
events,retail,self_employed,north_america,58143,4,9,0.77,1
organic_search,education,employed,asia,41306,1,4,0.48,0
organic_search,education,student,asia,,1,5,0.46,1
social_media,finance,employed,south_america,87544,1,4,0.51,1
social_media,technology,employed,europe,86540,2,7,0.59,1
social_media,healthcare,unemployed,europe,,2,2,0.28,0
events,retail,employed,asia,24120,2,4,0.36,0
paid_ads,manufacturing,employed,asia,50287,2,4,0.35,1
referral,technology,self_employed,asia,80533,3,7,0.69,1
referral,manufacturing,self_employed,asia,56260,3,9,0.77,1
organic_search,healthcare,self_employed,europe,59490,2,2,0.46,1
referral,education,employed,north_america,62907,5,8,0.92,1
paid_ads,,employed,north_america,89462,1,4,0.54,1
social_media,healthcare,employed,africa,55858,3,7,0.72,1
organic_search,finance,employed,europe,68406,5,10,0.96,1
social_media,technology,employed,south_america,76910,3,6,0.64,1
,manufacturing,student,asia,17265,1,3,0.36,0
events,manufacturing,employed,north_america,81288,2,3,0.37,0
paid_ads,retail,self_employed,asia,26836,2,3,0.28,1
paid_ads,healthcare,employed,africa,45118,4,4,0.5,1
social_media,finance,employed,europe,79140,1,2,0.4,1
paid_ads,technology,employed,asia,67685,4,6,0.67,1
paid_ads,retail,student,asia,12000,2,4,0.43,0
paid_ads,manufacturing,,asia,51891,2,2,0.32,0
organic_search,technology,student,europe,43400,2,2,0.37,1
events,healthcare,student,europe,,1,3,0.28,0
social_media,retail,unemployed,asia,21206,1,2,0.33,0
social_media,manufacturing,unemployed,europe,31316,0,1,0.27,0
events,retail,unemployed,south_america,21093,1,4,0.31,1
paid_ads,education,self_employed,europe,54338,1,4,0.46,1
paid_ads,healthcare,,south_america,60179,1,5,0.42,0
events,manufacturing,employed,north_america,73956,0,0,0.01,0
referral,technology,self_employed,north_america,91286,2,5,0.7,1
paid_ads,retail,unemployed,north_america,18883,0,0,0.08,0
social_media,,employed,asia,52717,1,2,0.28,1
referral,healthcare,student,north_america,30465,2,3,0.48,0
paid_ads,technology,employed,north_america,91206,1,2,0.3,0
organic_search,technology,employed,europe,91342,3,6,0.67,1
social_media,retail,employed,africa,47440,3,6,0.61,1
paid_ads,healthcare,unemployed,north_america,32956,1,3,0.33,0
paid_ads,manufacturing,employed,north_america,59614,3,5,0.49,1
organic_search,healthcare,unemployed,asia,26019,2,5,0.56,1
paid_ads,finance,employed,europe,88107,5,8,0.82,1
paid_ads,finance,employed,europe,84907,4,7,0.76,1
,manufacturing,unemployed,south_america,17412,1,4,0.38,1
paid_ads,finance,student,europe,42484,2,3,0.44,1
paid_ads,finance,student,south_america,32351,2,3,0.45,0
social_media,finance,student,asia,23245,2,4,0.37,1
events,manufacturing,employed,north_america,74250,1,2,0.38,1
paid_ads,education,student,africa,12000,0,0,0.01,0
paid_ads,manufacturing,employed,south_america,47313,2,5,0.49,1
referral,education,employed,africa,39830,4,8,0.83,1
paid_ads,retail,unemployed,africa,12000,2,1,0.16,0
organic_search,technology,student,africa,29428,1,5,0.53,1
events,retail,employed,europe,50717,2,4,0.44,0
paid_ads,technology,unemployed,asia,59468,2,2,0.25,1
social_media,,student,south_america,14049,1,3,0.33,0
paid_ads,finance,self_employed,asia,68915,2,3,0.37,0
social_media,manufacturing,employed,asia,47613,2,1,0.27,0
events,education,employed,south_america,50434,1,3,,0
social_media,finance,self_employed,asia,82154,3,6,0.59,1
organic_search,technology,employed,europe,103926,3,8,0.8,1
paid_ads,retail,employed,south_america,38917,1,4,0.38,0
events,retail,unemployed,north_america,31191,0,0,0.1,0
referral,healthcare,student,asia,21105,0,4,0.5,1
paid_ads,healthcare,student,north_america,,0,1,0.12,0
social_media,technology,employed,asia,89710,4,7,0.71,1
organic_search,retail,employed,asia,43468,2,5,0.55,1
,healthcare,student,europe,39018,2,7,0.52,0
referral,healthcare,employed,north_america,77564,3,7,0.87,1
paid_ads,technology,unemployed,europe,,1,5,0.33,1
,retail,employed,south_america,43063,3,6,0.47,0
referral,healthcare,unemployed,south_america,12000,1,3,0.31,0
social_media,healthcare,self_employed,asia,52028,2,1,0.27,0
paid_ads,technology,employed,north_america,86711,3,5,0.57,1
social_media,retail,student,europe,,3,3,0.3,0
referral,technology,employed,north_america,87637,3,9,0.91,1
referral,healthcare,employed,north_america,66137,2,5,0.51,1
events,retail,unemployed,asia,12282,2,4,0.35,1
paid_ads,manufacturing,employed,north_america,71497,0,0,0.03,0
social_media,education,unemployed,north_america,19478,1,2,0.26,1
organic_search,,unemployed,asia,35870,2,4,0.41,0
organic_search,healthcare,employed,asia,60681,3,7,0.66,1
organic_search,technology,employed,asia,79455,1,1,0.35,1
social_media,retail,,north_america,67416,2,5,0.49,1
social_media,manufacturing,student,asia,29225,1,2,0.33,0
events,technology,unemployed,south_america,53830,1,3,0.31,0
social_media,healthcare,unemployed,south_america,25351,3,4,0.5,1
organic_search,healthcare,employed,north_america,67205,2,5,0.6,1
paid_ads,finance,employed,asia,79433,1,4,0.5,0
events,manufacturing,unemployed,,37688,1,2,0.2,0
paid_ads,technology,unemployed,europe,57478,1,3,0.35,1
paid_ads,finance,employed,,53021,0,0,0.13,0
social_media,technology,self_employed,asia,66775,2,1,0.28,0
events,retail,self_employed,north_america,49704,1,3,0.42,0
referral,education,employed,south_america,26046,3,5,0.64,1
organic_search,retail,employed,south_america,46835,3,4,0.47,1
organic_search,retail,employed,north_america,51681,2,5,0.53,1
organic_search,technology,employed,south_america,69452,2,3,0.41,0
events,technology,employed,north_america,94417,3,4,0.51,1
paid_ads,education,unemployed,europe,22336,2,4,0.43,0
social_media,technology,employed,south_america,84346,2,7,0.59,0
social_media,technology,student,europe,64374,2,6,0.54,0
referral,retail,self_employed,south_america,46139,1,5,0.54,1
events,technology,self_employed,europe,67327,2,3,0.35,1
referral,education,employed,europe,40455,2,6,0.67,0
organic_search,education,unemployed,north_america,27528,2,5,0.46,1
paid_ads,healthcare,self_employed,asia,54578,1,0,0.11,0
events,finance,unemployed,europe,57785,0,0,0.05,0
events,technology,employed,asia,77952,1,0,0.23,1
referral,technology,student,north_america,47983,3,8,0.71,1
social_media,,employed,asia,71309,2,4,0.57,0
paid_ads,retail,employed,north_america,62433,3,5,0.53,1
events,technology,student,south_america,41753,0,0,0.01,0
social_media,retail,employed,north_america,54362,2,3,0.46,1
organic_search,healthcare,employed,north_america,71458,3,7,0.69,1
paid_ads,technology,student,europe,59450,3,8,0.66,0
paid_ads,finance,employed,south_america,70122,1,3,0.38,0
social_media,manufacturing,employed,south_america,35134,3,1,0.29,0
events,education,unemployed,,27907,0,0,0.01,0
organic_search,retail,self_employed,europe,49660,1,3,0.42,0
events,retail,employed,europe,59193,3,6,0.56,1
organic_search,finance,employed,asia,74413,5,10,0.95,1
organic_search,retail,employed,north_america,54214,5,9,0.95,1
events,retail,,north_america,52517,1,8,0.72,1
paid_ads,technology,student,north_america,56734,3,4,0.56,1
organic_search,retail,employed,europe,53765,3,8,0.74,1
organic_search,technology,self_employed,south_america,66392,2,6,0.66,1
events,technology,employed,,83025,2,2,0.34,1
referral,healthcare,student,north_america,,2,5,0.63,1
paid_ads,retail,student,asia,12000,2,3,0.33,0
organic_search,retail,employed,asia,29752,2,4,0.48,1
organic_search,technology,employed,asia,78941,0,4,0.41,0
paid_ads,technology,employed,north_america,91535,2,4,0.58,1
organic_search,manufacturing,student,europe,17109,3,4,0.37,0
referral,technology,employed,south_america,58914,5,8,0.85,1
paid_ads,finance,employed,north_america,79886,1,5,0.52,1
referral,finance,employed,asia,71091,3,6,0.68,1
organic_search,manufacturing,employed,africa,44723,1,4,0.44,1
events,healthcare,employed,north_america,79275,4,6,0.59,0
paid_ads,technology,employed,south_america,58443,5,10,0.93,1
social_media,education,unemployed,europe,13119,0,0,0.06,0
organic_search,manufacturing,student,south_america,27359,0,1,0.19,0
organic_search,finance,employed,asia,72285,3,6,0.6,1
paid_ads,education,employed,europe,49447,4,8,0.75,1
organic_search,technology,unemployed,europe,,1,6,0.6,1
paid_ads,manufacturing,unemployed,europe,22944,0,3,0.29,0
organic_search,retail,employed,north_america,45521,1,3,0.38,0
paid_ads,education,employed,north_america,41656,2,4,0.43,0
organic_search,healthcare,employed,,51193,4,11,0.99,1
paid_ads,,student,europe,66426,2,4,0.46,0
organic_search,technology,employed,south_america,79914,1,6,0.6,1
social_media,technology,student,europe,,4,7,0.67,1
paid_ads,manufacturing,employed,europe,58510,2,4,0.39,1
organic_search,technology,unemployed,north_america,,1,2,0.44,0
paid_ads,,self_employed,south_america,37389,2,2,0.3,0
events,technology,unemployed,europe,59112,1,4,0.44,0
events,manufacturing,unemployed,asia,,2,1,0.32,0
paid_ads,healthcare,employed,europe,62787,2,3,0.44,1
paid_ads,technology,employed,north_america,87218,1,4,0.43,1
social_media,technology,student,north_america,,0,5,0.49,1
organic_search,technology,employed,europe,77149,2,6,0.63,0
referral,education,employed,north_america,47918,3,7,0.79,1
paid_ads,technology,student,south_america,29205,1,3,0.32,0
referral,finance,student,north_america,,1,4,0.49,1
events,finance,employed,,91801,1,2,0.42,1
events,finance,self_employed,south_america,66957,3,5,0.51,0
organic_search,,employed,asia,71421,2,6,0.66,1
paid_ads,education,employed,asia,45115,3,4,0.41,0
referral,,employed,europe,68760,3,6,0.68,1
social_media,technology,employed,north_america,83565,3,8,0.78,1
