Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,210,27890
Pontiac,Montana,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,23,16,210,30420
Pontiac,Montana,2005,regular unleaded,200,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,Passenger Minivan,21,15,210,27700
Chevrolet,Monte Carlo,2005,regular unleaded,180,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,29,19,1385,22280
Chevrolet,Monte Carlo,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,28,18,1385,24690
Chevrolet,Monte Carlo,2005,premium unleaded (required),240,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,26,17,1385,28355
Chevrolet,Monte Carlo,2006,regular unleaded,242,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,26,18,1385,24930
Chevrolet,Monte Carlo,2006,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Flex Fuel,Midsize,Coupe,29,19,1385,20830
Chevrolet,Monte Carlo,2006,regular unleaded,303,8,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,26,16,1385,26330
Chevrolet,Monte Carlo,2006,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Flex Fuel,Midsize,Coupe,29,19,1385,20330
Chevrolet,Monte Carlo,2006,regular unleaded,242,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,26,18,1385,23430
Chevrolet,Monte Carlo,2007,regular unleaded,303,8,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,24,16,1385,27740
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Flex Fuel,Midsize,Coupe,29,19,1385,22625
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211,6,AUTOMATIC,front wheel drive,2,Flex Fuel,Midsize,Coupe,29,19,1385,21015
Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,436,27607
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,15,436,27777
Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,14,436,29627
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,436,22777
Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,14,436,32887
Mitsubishi,Montero Sport,2002,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,436,31317
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,15,436,25087
Mitsubishi,Montero Sport,2002,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,436,25637
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,15,436,27777
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,15,436,25217
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,436,27607
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,436,22907
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,14,436,32887
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,14,436,29627
Mitsubishi,Montero Sport,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,436,25637
Mitsubishi,Montero Sport,2003,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,436,31317
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,15,436,26199
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,14,436,25999
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,14,436,28199
Mitsubishi,Montero Sport,2004,regular unleaded,197,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,15,436,23999
Mitsubishi,Montero,2004,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,13,436,34999
Mitsubishi,Montero,2005,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,13,436,35799
Mitsubishi,Montero,2006,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,13,436,36159
McLaren,MP4-12C,2012,premium unleaded (required),592,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,22,15,416,229000
McLaren,MP4-12C,2013,premium unleaded (required),616,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,22,15,416,239400
Mazda,MPV,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,28460
Mazda,MPV,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,23490
Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,28515
Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,22115
Mazda,MPV,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,22950
Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,28515
Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,22950
Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,23,16,586,22115
Toyota,MR2 Spyder,2003,premium unleaded (required),138,4,AUTOMATED_MANUAL,rear wheel drive,2,Performance,Compact,Convertible,30,22,2031,25645
Toyota,MR2 Spyder,2003,premium unleaded (required),138,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,29,23,2031,24645
Toyota,MR2 Spyder,2004,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Performance,Compact,Convertible,30,23,2031,25895
Toyota,MR2 Spyder,2004,regular unleaded,138,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,29,23,2031,24895
Toyota,MR2 Spyder,2005,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Performance,Compact,Convertible,30,23,2031,26145
Toyota,MR2 Spyder,2005,regular unleaded,138,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,29,23,2031,25145
Toyota,MR2,1993,regular unleaded,135,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,26,19,2031,2000
Toyota,MR2,1993,regular unleaded,200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,25,18,2031,2078
Toyota,MR2,1994,regular unleaded,200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,25,18,2031,2254
Toyota,MR2,1994,regular unleaded,135,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,26,19,2031,2000
Toyota,MR2,1995,regular unleaded,135,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,26,19,2031,2038
Toyota,MR2,1995,regular unleaded,200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,25,18,2031,2462
Bentley,Mulsanne,2014,premium unleaded (required),505,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,18,11,520,298900
Bentley,Mulsanne,2015,premium unleaded (required),505,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,18,11,520,303700
Bentley,Mulsanne,2016,premium unleaded (required),505,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,18,11,520,303700
Bentley,Mulsanne,2016,premium unleaded (required),530,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,18,11,520,335600
Nissan,Murano CrossCabriolet,2012,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,2,Crossover,Midsize,Convertible SUV,22,17,2009,44540
Nissan,Murano CrossCabriolet,2013,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,2,Crossover,Midsize,Convertible SUV,22,17,2009,44540
Nissan,Murano CrossCabriolet,2014,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,2,Crossover,Midsize,Convertible SUV,22,17,2009,41995
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,39000
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,38550
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,40600
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,36950
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,34220
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,29560
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,32620
Nissan,Murano,2015,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,31160
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,34400
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,39180
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,26,2009,41730
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,32800
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,38730
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,29740
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,40780
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,31340
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,28,2009,42180
Nissan,Murano,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,37130
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,28,2009,40130
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,26,2009,43780
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,29740
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,31340
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,37130
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,38730
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,34400
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,32800
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,40780
Nissan,Murano,2017,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,2009,39180
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,13,8,1158,336400
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Convertible,13,8,1158,369200
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,9,1158,345400
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Convertible,14,9,1158,378200
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Convertible,13,8,1158,382400
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,13,8,1158,354000
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,9,1158,364000
Lamborghini,Murcielago,2009,premium unleaded (required),631,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Convertible,14,9,1158,392400
Lamborghini,Murcielago,2010,premium unleaded (required),670,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,14,9,1158,450000
Ford,Mustang SVT Cobra,1997,regular unleaded,305,8,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,24,16,5657,3550
Ford,Mustang SVT Cobra,1997,regular unleaded,305,8,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,24,16,5657,3206
Ford,Mustang SVT Cobra,1998,regular unleaded,305,8,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,24,16,5657,3654
Ford,Mustang SVT Cobra,1998,regular unleaded,305,8,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,24,16,5657,4059
Ford,Mustang SVT Cobra,1999,regular unleaded,320,8,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,22,15,5657,4584
Ford,Mustang SVT Cobra,1999,regular unleaded,320,8,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,22,15,5657,5193
Ford,Mustang,2015,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,High-Performance,Midsize,Convertible,25,15,5657,41800
Ford,Mustang,2015,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,28,17,5657,29300
Ford,Mustang,2015,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,High-Performance,Midsize,Convertible,31,22,5657,34800
Ford,Mustang,2015,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,31,22,5657,25300
Ford,Mustang,2015,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,25,15,5657,46170
Ford,Mustang,2015,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,25,15,5657,32300
Ford,Mustang,2015,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,28,17,5657,23800
Ford,Mustang,2015,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,31,22,5657,29300
Ford,Mustang,2015,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,High-Performance,Midsize,Coupe,25,15,5657,36300
Ford,Mustang,2016,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,25,15,5657,36395
Ford,Mustang,2016,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,25,15,5657,32395
Ford,Mustang,2016,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,28,17,5657,24145
Ford,Mustang,2016,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,29,20,5657,35145
Ford,Mustang,2016,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,31,22,5657,29645
Ford,Mustang,2016,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,25,15,5657,41895
Ford,Mustang,2016,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,28,17,5657,29645
Ford,Mustang,2016,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,31,22,5657,25645
Ford,Mustang,2017,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,30,21,5657,25645
Ford,Mustang,2017,regular unleaded,300,6,MANUAL,rear wheel drive,2,N/A,Midsize,Coupe,27,18,5657,24645
Ford,Mustang,2017,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,30,21,5657,29645
Ford,Mustang,2017,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,23,14,5657,42145
Ford,Mustang,2017,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,25,15,5657,36645
Ford,Mustang,2017,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,27,21,5657,35145
Ford,Mustang,2017,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,25,15,5657,32645
Mazda,MX-3,1993,regular unleaded,130,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,20,586,2000
Mazda,MX-3,1993,regular unleaded,88,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,24,586,2000
Mazda,MX-3,1993,regular unleaded,130,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,20,586,2000
Mazda,MX-3,1994,regular unleaded,130,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,20,586,2000
Mazda,MX-3,1994,regular unleaded,88,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,25,586,2000
Mazda,MX-3,1995,regular unleaded,88,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,25,586,2000
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,27505
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,30550
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,29265
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,26905
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,28665
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,25980
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,27550
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,22,586,23720
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,28650
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,29450
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,28650
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,27550
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,29265
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,22,586,23970
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,29450
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,30550
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,27505
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,26905
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,26230
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,32205
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,32655
Mazda,MX-5 Miata,2015,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,28,21,586,28665
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,34,27,586,28600
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,36,27,586,26395
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,36,27,586,29330
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,36,27,586,31270
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,34,27,586,30065
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,34,27,586,24915
Mazda,MX-6,1995,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,24,18,586,2000
Mazda,MX-6,1995,regular unleaded,118,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,31,23,586,2000
Mazda,MX-6,1996,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,24,18,586,2000
Mazda,MX-6,1996,regular unleaded,118,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,31,23,586,2000
Mazda,MX-6,1996,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,24,18,586,2000
Mazda,MX-6,1997,regular unleaded,164,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,24,18,586,2000
Mazda,MX-6,1997,regular unleaded,114,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,31,23,586,2000
